school_code,county,pub_priv,district,city,school_name,enrollment,utd_num,utd_per,cond_num,cond_per,pme_num,pme_per,pbe_num,pbe_per,p,q,r,s,t,u,v,w,x,y,z,aa,ab,ac,ad,ae,af,herd,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate,school_code
6024376,MARIN,PUBLIC,LARKSPUR-CORTE MADERA,CORTE MADERA,NEIL CUMMINS ELEMENTARY,94,90,96,0,0,0,0,4,4,4,4,0,0,0,0,90,96,90,96,90,96,90,96,90,96,Y,Yes,,,,,,,,,,,21653676024376,0620910,02516,Active,Marin,Larkspur-Corte Madera,Neil Cummins Elementary,58 Mohawk Avenue,58 Mohawk Ave.,Corte Madera,94925-1033,CA,58 Mohawk Avenue,58 Mohawk Ave.,Corte Madera,94925-1033,CA,(415) 927-6965,,www.lcmschools.org,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.928831,-122.52166,Patty,Elliot,pelliot@lcmschools.org,,,,,,,9/8/2015,6024376
6069504,MARIN,PUBLIC,MARIN COUNTY OFFICE OF EDUCATION,SAN RAFAEL,MARIN COUNTY SPECIAL EDUCATION,23,16,70,4,17,0,0,3,13,3,13,0,0,0,0,17,74,17,74,19,83,20,87,20,87,Y,Yes,,,,,,,,,,,21102156069504,0691018,07135,Active,Marin,Marin County Office of Education,Marin County Special Education,1111 Las Gallinas Avenue,1111 Las Gallinas Ave.,San Rafael,94913-1843,CA,PO Box 4925,PO Box 4925,San Rafael,94913,CA,(415) 499-5891,,www.marinschools.org,7/1/1980,,N,,,00,County Office of Education (COE),09,Special Education Schools (Public),SPEC,Special Education School,ELEMHIGH,Elementary-High Combination,K-12,K-12,N,38.013877,-122.54941,Raquel,Rose,rrose@marinschools.org,Janelle,Campbell,jcampbell@marinschools.org,,,,6/18/2015,6069504
6024418,MARIN,PUBLIC,MILL VALLEY ELEMENTARY,MILL VALLEY,EDNA MAGUIRE ELEMENTARY,104,84,81,2,2,2,2,16,15,16,15,0,0,0,0,85,82,84,81,86,83,86,83,86,83,Y,Yes,,,,,,,,,,,21653916024418,0624870,09926,Active,Marin,Mill Valley Elementary,Edna Maguire Elementary,80 Lomita Drive,80 Lomita Dr.,Mill Valley,94941-1464,CA,80 Lomita Drive,80 Lomita Dr.,Mill Valley,94941-1464,CA,(415) 389-7733,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.907384,-122.52375,Judith,Barry,jbarry@mvschools.org,Leo,Kostelnik,lkostelnik@mvschools.org,,,,10/8/2015,6024418
6024442,MARIN,PUBLIC,MILL VALLEY ELEMENTARY,MILL VALLEY,OLD MILL ELEMENTARY,49,40,82,1,2,0,0,8,16,8,16,0,0,0,0,41,84,40,82,41,84,41,84,41,84,Y,Yes,,,,,,,,,,,21653916024442,0624870,03713,Active,Marin,Mill Valley Elementary,Old Mill Elementary,352 Throckmorton Avenue,352 Throckmorton Ave.,Mill Valley,94941-2640,CA,352 Throckmorton Avenue,352 Throckmorton Ave.,Mill Valley,94941-2640,CA,(415) 389-7727,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.905957,-122.55345,Jason,Deppong,jdeppong@mvschools.org,,,,,,,10/8/2015,6024442
6024459,MARIN,PUBLIC,MILL VALLEY ELEMENTARY,MILL VALLEY,PARK ELEMENTARY,61,52,85,1,2,0,0,8,13,8,13,0,0,0,0,53,87,52,85,53,87,53,87,53,87,Y,Yes,,,,,,,,,,,21653916024459,0624870,03714,Active,Marin,Mill Valley Elementary,Park Elementary,360 East Blithedale Avenue,360 East Blithedale Ave.,Mill Valley,94941-2140,CA,360 East Blithedale Avenue,360 East Blithedale Ave.,Mill Valley,94941-2140,CA,(415) 389-7735,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-5,K-5,N,37.917799,-122.55341,Andrew,Withers,awithers@mvschools.org,,,,,,,6/18/2015,6024459
6024467,MARIN,PUBLIC,MILL VALLEY ELEMENTARY,MILL VALLEY,STRAWBERRY POINT ELEMENTARY,81,76,94,1,1,0,0,4,5,4,5,0,0,0,0,77,95,77,95,77,95,76,94,77,95,Y,Yes,,,,,,,,,,,21653916024467,0624870,08518,Active,Marin,Mill Valley Elementary,Strawberry Point Elementary,117 East Strawberry Drive,117 East Strawberry Dr.,Mill Valley,94941-2576,CA,117 East Strawberry Drive,117 East Strawberry Dr.,Mill Valley,94941-2576,CA,(415) 389-7660,,www.mvschools.org/sp,8/1/2000,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.898450,-122.50463,Leslie,Thornton,lthornton@mvschools.org,,,,,,,6/18/2015,6024467
6024475,MARIN,PUBLIC,MILL VALLEY ELEMENTARY,MILL VALLEY,TAMALPAIS VALLEY ELEMENTARY,78,71,91,0,0,0,0,7,9,7,9,0,0,0,0,71,91,71,91,71,91,71,91,71,91,Y,Yes,,,,,,,,,,,21653916024475,0624870,03716,Active,Marin,Mill Valley Elementary,Tamalpais Valley Elementary,350 Bell Lane,350 Bell Ln.,Mill Valley,94941-4038,CA,350 Bell Lane,350 Bell Ln.,Mill Valley,94941-4038,CA,(415) 389-7731,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.874272,-122.52800,Gail,van Adelsberg,gvanadelsberg@mvschools.org,,,,,,,6/18/2015,6024475
6024491,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,HAMILTON MEADOW PARK,78,75,96,1,1,0,0,2,3,2,3,0,0,0,0,75,96,75,96,75,96,76,97,76,97,Y,Yes,,,,,,,,,,,21654176024491,0627720,04185,Active,Marin,Novato Unified,Hamilton Meadow Park,5530 Nave Drive,5530 Nave Dr.,Novato,94949-6435,CA,5530 Nave Drive,5530 Nave Dr.,Novato,94949-6435,CA,(415) 883-4691,,www.nusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,38.052726,-122.53051,Steve,Hospodar,shospodar@nusd.org,,,,,,,12/11/2015,6024491
6024509,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,LOMA VERDE ELEMENTARY,77,75,97,0,0,0,0,2,3,2,3,0,0,0,0,75,97,75,97,75,97,75,97,75,97,Y,Yes,,,,,,,,,,,21654176024509,0627720,04187,Active,Marin,Novato Unified,Loma Verde Elementary,399 Alameda de La Loma,399 Alameda de La Loma,Novato,94949-5935,CA,399 Alameda de La Loma,399 Alameda de La Loma,Novato,94949-5935,CA,(415) 883-4681,,www.nusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.065514,-122.54619,Tehniat,Cheema,tcheema@nusd.org,,,,,,,6/25/2015,6024509
6024517,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,LU SUTTON ELEMENTARY,81,78,96,0,0,1,1,2,2,2,2,0,0,0,0,78,96,78,96,78,96,78,96,78,96,Y,Yes,,,,,,,,,,,21654176024517,0627720,04188,Active,Marin,Novato Unified,Lu Sutton Elementary,1800 Center Road,1800 Center Rd.,Novato,94947-2975,CA,1800 Center Road,1800 Center Rd.,Novato,94947-2975,CA,(415) 897-3196,,www.nusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.105237,-122.58620,Bonnie,Barron,bbarron@nusd.org,,,,,,,6/18/2015,6024517
6024525,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,LYNWOOD ELEMENTARY,58,58,100,0,0,0,0,0,0,0,0,0,0,0,0,58,100,58,100,58,100,58,100,58,100,Y,No,,,,,,,,,,,21654176024525,0627720,04189,Active,Marin,Novato Unified,Lynwood Elementary,1320 Lynwood Drive,1320 Lynwood Dr.,Novato,94947-4629,CA,1320 Lynwood Drive,1320 Lynwood Dr.,Novato,94947-4629,CA,(415) 897-4161,,www.nusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.086157,-122.56191,Andrew (Andy),Cline,racline@nusd.org,,,,,,,6/25/2015,6024525
6113229,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,NOVATO CHARTER,49,37,76,4,8,0,0,8,16,8,16,0,0,0,0,38,78,40,82,38,78,40,82,40,82,Y,Yes,,,,,,,,,,,21654176113229,0627720,06035,Active,Marin,Novato Unified,Novato Charter,940 C Street,940 C St.,Novato,94949-5060,CA,940 C Street,940 C St.,Novato,94949-5060,CA,(415) 883-4254,,,8/7/1996,,Y,0089,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,38.055720,-122.52616,Nikki,Llyod,nlloyd@nusd.org,,,,,,,6/18/2015,6113229
6024558,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,OLIVE ELEMENTARY,58,58,100,0,0,0,0,0,0,0,0,0,0,0,0,58,100,58,100,58,100,58,100,58,100,Y,No,,,,,,,,,,,21654176024558,0627720,04192,Active,Marin,Novato Unified,Olive Elementary,629 Plum Street,629 Plum St.,Novato,94945-2578,CA,629 Plum Street,629 Plum St.,Novato,94945-2578,CA,(415) 897-2131,,www.nusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.110437,-122.55550,Elizabeth,Olynik,eolinky@nusd.org,,,,,,,6/18/2015,6024558
6024574,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,PLEASANT VALLEY ELEMENTARY,69,66,96,0,0,0,0,3,4,3,4,0,0,0,0,66,96,66,96,66,96,66,96,66,96,Y,Yes,,,,,,,,,,,21654176024574,0627720,04193,Active,Marin,Novato Unified,Pleasant Valley Elementary,755 Sutro Avenue,755 Sutro Ave.,Novato,94947-1937,CA,755 Sutro Avenue,755 Sutro Ave.,Novato,94947-1937,CA,(415) 897-5104,,www.nusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.108007,-122.61348,Dana,Sadan,dsadan@nusd.org,,,,,,,6/18/2015,6024574
6024582,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,RANCHO ELEMENTARY,55,53,96,0,0,1,2,1,2,1,2,0,0,0,0,53,96,53,96,53,96,53,96,53,96,Y,Yes,,,,,,,,,,,21654176024582,0627720,04194,Active,Marin,Novato Unified,Rancho Elementary,1430 Johnson Street,1430 Johnson St.,Novato,94947-4459,CA,1430 Johnson Street,1430 Johnson St.,Novato,94947-4459,CA,(415) 897-3101,,www.nusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.093750,-122.57104,Angela,Kriesler,akriesler@nusd.org,,,,,,,6/25/2015,6024582
6024590,MARIN,PUBLIC,NOVATO UNIFIED,NOVATO,SAN RAMON ELEMENTARY,105,104,99,0,0,0,0,1,1,1,1,0,0,0,0,104,99,104,99,104,99,104,99,104,99,Y,Yes,,,,,,,,,,,21654176024590,0627720,04197,Active,Marin,Novato Unified,San Ramon Elementary,45 San Ramon Way,45 San Ramon Way,Novato,94945-1616,CA,45 San Ramon Way,45 San Ramon Way,Novato,94945-1616,CA,(415) 897-1196,,www.sanramonelementary.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.119417,-122.60403,Amanda,Langford,alangford@nusd.org,,,,,,,6/25/2015,6024590
6024657,MARIN,PUBLIC,REED UNION ELEMENTARY,TIBURON,REED ELEMENTARY,120,111,93,3,3,0,0,6,5,6,5,0,0,0,0,113,94,113,94,113,94,112,93,113,94,Y,Yes,,,,,,,,,,,21654256024657,0632160,04976,Active,Marin,Reed Union Elementary,Reed Elementary,1199 Tiburon Boulevard,1199 Tiburon Blvd.,Tiburon,94920-1550,CA,1199 Tiburon Boulevard,1199 Tiburon Blvd.,Tiburon,94920-1550,CA,(415) 435-7841,,,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-2,K-2,N,37.880857,-122.46538,Mary,Niesyn,mniesyn@reedschools.org,,,,,,,8/20/2015,6024657
6024673,MARIN,PUBLIC,ROSS ELEMENTARY,ROSS,ROSS ELEMENTARY,46,43,93,1,2,0,0,2,4,2,4,0,0,0,0,44,96,44,96,44,96,43,93,44,96,Y,Yes,,,,,,,,,,,21654336024673,0633660,05192,Active,Marin,Ross Elementary,Ross Elementary,9 Lagunitas Road,9 Lagunitas Rd.,Ross,94957-9661,CA,PO Box 1058,PO Box 1058,Ross,94957,CA,(415) 457-2705,201,www.rossbears.org,7/1/1980,,N,,,52,Elementary School District,61,Elemen Schools In 1 School Dist. (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,37.962399,-122.55623,Stacy,Marshall,smarshall@rossbears.org,Melissa,Benson,mbenson@rossbears.org,,,,6/18/2015,6024673
6024681,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,SAN ANSELMO,BROOKSIDE ELEMENTARY,74,67,91,2,3,0,0,5,7,5,7,0,0,0,0,69,93,68,92,69,93,68,92,69,93,Y,Yes,,,,,,,,,,,21654416024681,,08775,Merged,Marin,San Anselmo Elementary,Brookside Elementary,116 Butterfield Road,116 Butterfield Rd.,San Anselmo,94960,CA,116 Butterfield Road,116 Butterfield Rd.,San Anselmo,94960,CA,,,,7/1/1980,6/30/1985,N,,,52,Elementary School District,60,Elementary Schools (Public),,,ELEM,Elementary,K-8,,,37.990584,-122.57701,,,,,,,,,,6/18/2015,6024681
6024681,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,SAN ANSELMO,BROOKSIDE ELEMENTARY,74,67,91,2,3,0,0,5,7,5,7,0,0,0,0,69,93,68,92,69,93,68,92,69,93,Y,Yes,,,,,,,,,,,21750026024681,0600006,08775,Active,Marin,Ross Valley Elementary,Brookside Elementary,116 Butterfield Road,116 Butterfield Rd.,San Anselmo,94960-1562,CA,116 Butterfield Road,116 Butterfield Rd.,San Anselmo,94960-1562,CA,(415) 453-2948,,http://rossvalleyschools.org,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.990670,-122.57551,Nancy,Wasserman,brooksideprincipal@rossvalleyschools.org,,,,,,,1/4/2016,6024681
0124578,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,SAN ANSELMO,HIDDEN VALLEY ELEMENTARY,62,61,98,0,0,0,0,1,2,1,2,0,0,0,0,61,98,61,98,61,98,61,98,61,98,Y,Yes,,,,,,,,,,,21750020124578,0600006,12911,Active,Marin,Ross Valley Elementary,Hidden Valley Elementary,46 Green Valley Court,46 Green Valley Ct.,San Anselmo,94960-1112,CA,46 Green Valley Court,46 Green Valley Ct.,San Anselmo,94960-1112,CA,(415) 454-7683,,http://rossvalleyschools.org,8/22/2011,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.005577,-122.57368,Kristi,Fish,kfish@rossvalleyschools.org,,,,,,,6/18/2015,0124578
6024277,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,FAIRFAX,MANOR ELEMENTARY,65,56,86,0,0,0,0,9,14,9,14,0,0,0,0,56,86,56,86,56,86,56,86,56,86,Y,Yes,,,,,,,,,,,21653266024277,,08773,Merged,Marin,Fairfax Elementary,Fairfax Manor Elementary,150 Oak Manor Drive,150 Oak Manor Dr.,Fairfax,94930,CA,150 Oak Manor Drive,150 Oak Manor Dr.,Fairfax,94930,CA,,,,7/1/1980,6/30/1985,N,,,52,Elementary School District,60,Elementary Schools (Public),,,UG,Ungraded,,,,37.997356,-122.59461,,,,,,,,,,6/18/2015,6024277
6024277,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,FAIRFAX,MANOR ELEMENTARY,65,56,86,0,0,0,0,9,14,9,14,0,0,0,0,56,86,56,86,56,86,56,86,56,86,Y,Yes,,,,,,,,,,,21750026024277,0600006,08773,Active,Marin,Ross Valley Elementary,Manor Elementary,150 Oak Manor Drive,150 Oak Manor Dr.,Fairfax,94930-1013,CA,150 Oak Manor Drive,150 Oak Manor Dr.,Fairfax,94930-1013,CA,(415) 453-1544,,http://rossvalleyschools.org,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.996481,-122.59430,Peg,Minicozzi,pminicozzi@rossvalleyschools.org,,,,,,,1/4/2016,6024277
6024731,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,SAN ANSELMO,WADE THOMAS ELEMENTARY,62,56,90,2,3,0,0,4,6,4,6,0,0,0,0,58,94,58,94,58,94,56,90,58,94,Y,Yes,,,,,,,,,,,21654416024731,,08776,Merged,Marin,San Anselmo Elementary,Wade Thomas Elementary,Ross At Kensington Road,Ross At Kensington Rd.,San Anselmo,94960,CA,Ross At Kensington Road,Ross At Kensington Rd.,San Anselmo,94960,CA,,,,7/1/1980,6/30/1985,N,,,52,Elementary School District,60,Elementary Schools (Public),,,UG,Ungraded,,,,,,,,,,,,,,,6/18/2015,6024731
6024731,MARIN,PUBLIC,ROSS VALLEY ELEMENTARY,SAN ANSELMO,WADE THOMAS ELEMENTARY,62,56,90,2,3,0,0,4,6,4,6,0,0,0,0,58,94,58,94,58,94,56,90,58,94,Y,Yes,,,,,,,,,,,21750026024731,0600006,08776,Active,Marin,Ross Valley Elementary,Wade Thomas Elementary,150 Ross Avenue,150 Ross Ave.,San Anselmo,94960-2941,CA,150 Ross Avenue,150 Ross Ave.,San Anselmo,94960-2941,CA,(415) 454-4603,,http://rossvalleyschools.org,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.971099,-122.56625,Donna,Faulkner,dfaulkner@rossvalleyschools.org,,,,,,,1/4/2016,6024731
6024756,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,BAHIA VISTA ELEMENTARY,96,88,92,8,8,0,0,0,0,0,0,0,0,0,0,92,96,95,99,92,96,92,96,95,99,Y,No,,,,,,,,,,,21654586024756,0635090,05932,Active,Marin,San Rafael City Elementary,Bahia Vista Elementary,125 Bahia Way,125 Bahia Way,San Rafael,94901-4502,CA,125 Bahia Way,125 Bahia Way,San Rafael,94901-4502,CA,(415) 485-2415,,http://bahiavista.srcs.org/,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.966654,-122.49807,Cecilia,Perez,cperez@srcs.org,,,,,,,8/6/2015,6024756
6024764,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,COLEMAN ELEMENTARY,69,60,87,9,13,0,0,0,0,0,0,0,0,0,0,63,91,64,93,63,91,68,99,68,99,Y,No,,,,,,,,,,,21654586024764,0635090,05933,Active,Marin,San Rafael City Elementary,Coleman Elementary,800 Belle Ave,800 Belle Ave,San Rafael,94901-2227,CA,800 Belle Ave,800 Belle Ave,San Rafael,94901-2227,CA,(415) 485-2420,,http://coleman.srcs.org/,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.978311,-122.51993,Scott,Carson,scarson@srcs.org,,,,,,,6/18/2015,6024764
6024780,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,GLENWOOD ELEMENTARY,92,80,87,11,12,0,0,1,1,0,0,1,1,0,0,84,91,85,92,84,91,85,92,87,95,Y,Yes,,,,,,,,,,,21654586024780,0635090,05935,Active,Marin,San Rafael City Elementary,Glenwood Elementary,25 Castlewood Dr,25 Castlewood Dr,San Rafael,94901-2524,CA,25 Castlewood Dr,25 Castlewood Dr,San Rafael,94901-2524,CA,(415) 485-2430,,http://glenwood.srcs.org/,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.985628,-122.47683,Kim,Goodhope,kgoodhope@srcs.org,,,,,,,8/6/2015,6024780
6024814,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,LAUREL DELL ELEMENTARY,47,41,87,6,13,0,0,0,0,0,0,0,0,0,0,43,91,42,89,42,89,43,91,44,94,Y,No,,,,,,,,,,,21654586024814,0635090,06037,Active,Marin,San Rafael City Elementary,Laurel Dell Elementary,225 Woodland Ave,225 Woodland Ave,San Rafael,94901-6017,CA,225 Woodland Ave,225 Woodland Ave,San Rafael,94901-6017,CA,(415) 485-2317,,http://laureldell.srcs.org/,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.964181,-122.52586,Pepe,Gonzalez,pgonzalez@srcs.org,,,,,,,6/18/2015,6024814
6024830,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,SAN PEDRO ELEMENTARY,91,88,97,3,3,0,0,0,0,0,0,0,0,0,0,90,99,90,99,89,98,90,99,91,100,Y,No,,,,,,,,,,,21654586024830,0635090,09630,Active,Marin,San Rafael City Elementary,San Pedro Elementary,498 Point San Pedro Rd,498 Point San Pedro Rd,San Rafael,94901-2457,CA,498 Point San Pedro Rd,498 Point San Pedro Rd,San Rafael,94901-2457,CA,(415) 485-2450,,http://sanpedro.srcs.org/,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.975111,-122.49003,Marie,Melodia,mmelodia@srcs.org,,,,,,,8/7/2015,6024830
0121517,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,SHORT ELEMENTARY,47,37,79,9,19,0,0,1,2,1,2,0,0,0,0,39,83,43,91,43,91,44,94,44,94,Y,Yes,,,,,,,,,,,21654580121517,0635090,12694,Active,Marin,San Rafael City Elementary,Short Elementary,35 Marin Street,35 Marin St.,San Rafael,94901-4960,CA,35 Marin Street,35 Marin St.,San Rafael,94901-4960,CA,(415) 485-3793,,http://sh-srcs-ca.schoolloop.com/,8/19/2010,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,P-4,K-4,N,37.967625,-122.53513,Vanessa,Flynn,vflynn@srcs.org,,,,,,,10/19/2015,0121517
6024863,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,SUN VALLEY ELEMENTARY,89,74,83,11,12,0,0,4,4,4,4,0,0,0,0,79,89,79,89,79,89,80,90,84,94,Y,Yes,,,,,,,,,,,21654586024863,0635090,05940,Active,Marin,San Rafael City Elementary,Sun Valley Elementary,75 Happy Ln,75 Happy Ln,San Rafael,94901-1020,CA,75 Happy Ln,75 Happy Ln,San Rafael,94901-1020,CA,(415) 485-2440,,http://sunvalley.srcs.org/,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.985382,-122.55021,Julie,Harris,jharris@srcs.org,,,,,,,6/18/2015,6024863
6024772,MARIN,PUBLIC,SAN RAFAEL CITY ELEMENTARY,SAN RAFAEL,VENETIA VALLEY ELEMENTARY,94,76,81,18,19,0,0,0,0,0,0,0,0,0,0,77,82,82,87,84,89,92,98,92,98,Y,No,,,,,,,,,,,21654586024772,0635090,05934,Active,Marin,San Rafael City Elementary,Venetia Valley K-8,177 North San Pedro Rd,177 North San Pedro Rd,San Rafael,94903-4200,CA,177 North San Pedro Rd,177 North San Pedro Rd,San Rafael,94903-4200,CA,(415) 492-3150,,http://venetiavalley.srcs.org/,7/1/1980,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,38.000379,-122.52381,Juan,Rodriguez,jrodriguez@srcs.org,,,,,,,8/6/2015,6024772
6024889,MARIN,PUBLIC,SAUSALITO MARIN CITY,SAUSALITO,BAYSIDE MARTIN LUTHER KING JR. ACADEMY,19,18,95,1,5,0,0,0,0,0,0,0,0,0,0,19,100,19,100,18,95,19,100,19,100,Y,No,,,,,,,,,,,21654746024889,0636000,06162,Active,Marin,Sausalito Marin City,Bayside Martin Luther King Jr. Academy,200 Phillips Drive,200 Phillips Dr.,Sausalito,94965-1194,CA,200 Phillips Drive,200 Phillips Dr.,Sausalito,94965-1194,CA,(415) 332-1024,,www.smcsd.org,8/30/2000,,N,,,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,P,37.873619,-122.51252,Jonnette,Newton,jnewton@smcsd.org,,,,,,,6/18/2015,6024889
6118491,MARIN,PUBLIC,SAUSALITO MARIN CITY,SAUSALITO,WILLOW CREEK ACADEMY,39,38,97,1,3,0,0,0,0,0,0,0,0,0,0,39,100,39,100,39,100,38,97,39,100,Y,No,,,,,,,,,,,21654746118491,0636000,08732,Active,Marin,Sausalito Marin City,Willow Creek Academy,636 Nevada Street,636 Nevada St.,Sausalito,94965-1654,CA,636 Nevada Street,636 Nevada St.,Sausalito,94965-1654,CA,(415) 331-7530,201,www.willowcreekacademy.org,9/1/2001,,Y,0351,Directly funded,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,P,37.864108,-122.50086,Royce,Conner,rconner@willowcreekacademy.org,,,,,,,6/18/2015,6118491
6051627,MARIN,PUBLIC,SHORELINE UNIFIED,BODEGA BAY,BODEGA BAY ELEMENTARY,11,10,91,1,9,0,0,0,0,0,0,0,0,0,0,11,100,11,100,10,91,11,100,11,100,Y,No,,,,,,,,,,,21733616051627,0636670,06215,Active,Marin,Shoreline Unified,Bodega Bay Elementary,1200 Canon Street,1200 Canon St.,Bodega Bay,94923,CA,PO Box 155,PO Box 155,Bodega Bay,94923-0155,CA,(707) 875-2724,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,38.334480,-123.04484,Nancy,Wolf,nancyjwolf@gmail.com,,,,,,,8/26/2015,6051627
6024947,MARIN,PUBLIC,SHORELINE UNIFIED,INVERNESS,INVERNESS ELEMENTARY,21,16,76,5,24,0,0,0,0,0,0,0,0,0,0,20,95,19,90,19,90,18,86,21,100,Y,No,,,,,,,,,,,21733616024947,0636670,07362,Active,Marin,Shoreline Unified,Inverness Elementary,BayView and Mesa,BayView and Mesa,Inverness,94937,CA,PO Box 300,PO Box 300,Point Reyes Station,94956-0300,CA,(415) 669-1018,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-1,K-1,N,38.098470,-122.85586,Matthew,Nagle,matthew.nagle@shorelineunified.org,,,,,,,6/18/2015,6024947
